timeScraped,playersOnline
1637060084.6587903,5
1637060114.5179193,4
1637060144.7097447,4
1637060174.676931,4
1637060204.7535644,3
1637060234.7254536,3
1637060264.7989776,3
1637060294.8807764,3
1637060324.8505857,3
1637060354.9087858,3
1637060384.9905748,3
1637060414.8515823,3
1637060445.038657,3
1637060474.8816664,3
1637060505.0728881,4
1637060535.023607,3
1637060565.0986848,3
1637060595.1784935,3
1637060625.1489656,3
1637060655.2255783,3
1637060685.3000877,3
1637060715.2698689,3
1637060745.2385902,3
1637060775.3146973,3
1637060805.3999462,3
1637060835.3640416,3
1637060865.4439738,3
1637060895.5049953,3
1637060925.4717152,3
1637060955.5536604,3
1637060985.5227654,3
1637061015.598051,3
1637061045.5695286,3
1637061075.6428585,3
1637061105.7237377,3
1637061135.6959796,3
1637061165.7688043,3
1637061195.8487496,3
1637061225.8157096,4
1637061255.898969,4
1637061285.8626611,4
1637061315.9398794,4
1637061345.913677,4
1637061375.9930594,4
1637061405.9556417,4
1637061436.022933,4
1637061466.0980775,4
1637061496.0688415,4
1637061526.0411842,4
1637061556.118356,4
1637061586.1912096,4
1637061616.1596668,4
1637061646.2368908,4
1637061676.3029356,4
1637061706.2717924,4
1637061736.2230809,4
1637061766.4126384,4
1637061796.2689335,4
1637061826.351371,4
1637061856.5346875,4
1637061886.3957324,4
1637061916.584813,4
1637061946.5508704,4
1637061976.5185728,3
1637062006.598073,3
1637062036.6743007,3
1637062066.7527435,3
1637062096.6149256,3
1637062126.8018408,3
1637062156.77409,3
1637062186.8362896,3
1637062216.913845,3
1637062246.877983,3
1637062276.9597027,3
1637062306.818207,3
1637062337.0032132,3
1637062366.9769719,3
1637062396.9407833,3
1637062427.1339562,3
1637062456.9867291,3
1637062487.1785774,3
1637062517.257759,3
1637062547.2235827,3
1637062577.299736,3
1637062607.2522745,3
1637062637.2266202,3
1637062667.4137611,3
1637062697.2382965,4
1637062727.4315755,3
1637062757.3941767,3
1637062787.476706,2
1637062817.5516052,2
1637062847.5969317,3
1637062877.5704603,3
1637062907.6448755,4
1637062937.707039,4
1637062967.5547605,3
1637062997.7421095,3
1637063027.710154,3
1637063057.7866747,3
1637063087.8629544,4
1637063117.8315008,5
1637063147.8989103,5
1637063177.8507218,5
1637063207.929955,5
1637063238.0090082,5
1637063268.0737526,5
1637063298.0368083,5
1637063328.0086648,5
1637063358.0804977,5
1637063388.1602497,5
1637063418.0234451,4
1637063448.2059243,4
1637063478.2838092,4
1637063508.2569656,3
1637063538.336503,3
1637063568.2068148,2
1637063598.3679044,4
1637063628.4393818,4
1637063658.300359,4
1637063688.49285,4
1637063718.4586802,4
1637063748.4263463,4
1637063778.5086029,4
1637063808.4746203,4
1637063838.66081,4
1637063868.6337678,4
1637063898.6778128,4
1637063928.6467135,4
1637063958.7055142,4
1637063988.6744363,4
1637064018.7684858,4
1637064048.8507688,4
1637064078.9277053,4
1637064108.8967311,4
1637064138.9584415,4
1637064168.8314285,4
1637064199.028456,4
1637064228.9866872,4
1637064259.0676818,4
1637064289.0677276,5
1637064319.162095,5
1637064349.13249,5
1637064379.206627,5
1637064409.2727535,5
1637064439.225882,5
1637064469.1979597,5
1637064499.3627505,5
1637064529.33358,4
1637064559.4151235,4
1637064589.267925,4
1637064619.4556522,4
1637064649.5350552,4
1637064679.5079212,4
1637064709.580628,4
1637064739.458128,5
1637064769.6428666,5
1637064799.5966969,5
1637064829.67818,5
1637064859.646127,5
1637064889.7249477,5
1637064919.6897686,5
1637064949.7699132,5
1637064979.8549116,5
1637065009.9250612,5
1637065039.8937194,5
1637065069.850655,5
1637065099.929867,5
1637065129.881052,4
1637065160.0721855,4
1637065189.9248693,4
1637065220.1170177,4
1637065249.9749951,4
1637065280.163026,4
1637065377.1794398,1
1637065385.298955,2
1637065415.2900467,2
1637065445.4710455,2
1637065475.5499012,2
1637065505.5201983,2
1637065535.600952,2
1637065565.566838,2
1637065595.537272,2
1637065625.6348557,2
1637065655.6811044,3
1637065685.7699325,3
1637065715.6974065,4
1637065745.752942,4
1637065775.8338983,4
1637065805.8838897,4
1637065835.955707,4
1637065865.9257536,4
1637065895.9611666,3
1637065925.8937492,4
1637065955.9780793,4
1637065986.0541992,4
1637066016.128025,4
1637066046.102403,3
1637066076.1780493,3
1637066106.2107718,3
1637066136.253118,3
1637066166.2229154,3
1637066196.1651528,3
1637066226.3538635,3
1637066256.1947231,3
1637066286.3848588,4
1637066316.4568455,4
1637066346.4278736,4
1637066376.4320223,4
1637066406.4098265,4
1637066436.508572,4
1637066466.4769294,4
1637066496.6680732,4
1637066526.6738572,5
1637066556.520888,5
1637066586.7597077,7
1637066616.788718,7
1637066646.8055744,8
1637066676.7129288,8
1637066706.9002078,6
1637066736.8645074,6
1637066766.7856581,6
1637066796.9748013,6
1637066826.9411907,6
1637066857.01792,6
1637066886.977843,6
1637066916.942447,6
1637066947.0276248,6
1637066977.101725,6
1637067007.1768217,6
1637067037.2575037,6
1637067067.191714,6
1637067097.2870424,6
1637067127.2529535,6
1637067157.31997,6
1637067187.3926523,6
1637067217.364922,6
1637067247.423963,6
1637067277.3658512,6
1637067307.4239058,6
1637067337.5077047,6
1637067367.567307,6
1637067397.6508942,6
1637067427.492629,6
1637067457.678464,6
1637067487.628285,6
1637067517.7104888,6
1637067547.7733285,6
1637067577.8335025,6
1637067607.8016071,5
1637067637.8048537,4
1637067667.8946261,4
1637067697.8836646,4
1637067727.960536,4
1637067757.9238107,4
1637067788.0174096,4
1637067817.987388,4
1637067848.065544,4
1637067878.0384867,4
1637067908.1145144,4
1637067938.2059505,4
1637067968.176704,4
1637067998.258453,3
1637068028.2248504,3
1637068058.192062,3
1637068088.1636786,3
1637068118.2376666,3
1637068148.3186595,3
1637068178.3949008,3
1637068208.3635192,3
1637068238.5027986,4
1637068268.3815956,4
1637068298.3464904,4
1637068328.537448,4
1637068358.6114962,4
1637068388.5825243,4
1637068418.5401995,4
1637068448.7226741,4
1637068478.6936405,3
1637068508.7705317,2
1637068538.7362554,2
1637068568.8146973,2
1637068598.677631,2
1637068628.864554,2
1637068658.8503294,2
1637068688.9273825,2
1637068719.0034692,2
1637068748.8624341,2
1637068779.0705009,2
1637068808.9508693,3
1637068838.9433095,4
1637068869.1317477,4
1637068898.9949021,4
1637068929.0523915,4
1637068959.2386408,4
1637068989.2373855,4
1637069019.206476,3
1637069049.274749,3
1637069079.2403836,3
1637069109.4133646,3
1637069139.3962696,3
1637069169.3513854,3
1637069199.3183901,3
1637069229.5075035,3
1637069259.5854497,3
1637069289.5563197,3
1637069319.5218158,3
1637069349.5955107,3
1637069379.6766336,3
1637069409.6473403,3
1637069439.7066224,3
1637069469.6891847,3
1637069499.7671127,3
1637069529.8504817,3
1637069559.7990882,3
1637069589.8815603,3
1637069619.9402018,3
1637069649.9123259,2
1637069679.9251902,3
1637069710.007135,3
1637069739.9778695,3
1637069769.9400003,3
1637069800.1321251,3
1637069830.0991805,3
1637069860.0501187,2
1637069890.1302059,3
1637069920.2089863,3
1637069950.2924824,2
1637069980.2569783,2
1637070010.2397509,2
1637070040.3308837,2
1637070070.3941562,2
1637070100.2532153,3
1637070130.4389057,2
1637070160.4099002,2
1637070190.4859705,2
1637070220.5695038,2
1637070250.5383132,2
1637070280.617138,2
1637070310.565423,3
1637070340.5828018,4
1637070370.5550761,4
1637070400.62831,4
1637070430.5960176,3
1637070460.6776667,3
1637070490.8642871,3
1637070520.836243,3
1637070550.90924,3
1637070580.7675762,3
1637070610.8457637,2
1637070640.820631,2
1637070670.9947064,2
1637070700.956539,2
1637070731.03854,2
1637070761.1175494,2
1637070791.0829015,2
1637070821.1597672,2
1637070851.237167,2
1637070881.207588,2
1637070911.178476,2
1637070941.1471572,2
1637070971.2714462,2
1637071001.2572305,3
1637071031.3365173,3
1637071061.398241,3
1637071091.4744017,3
1637071121.4306993,3
1637071151.5028646,3
1637071181.5852442,3
1637071211.5511422,3
1637071241.6333084,3
1637071271.5987341,3
1637071301.5534472,3
1637071331.6288023,3
1637071361.7083416,3
1637071391.7844274,3
1637071421.7562208,3
1637071451.8355486,3
1637071481.8030112,3
1637071511.8947732,4
1637071541.7432806,3
1637071571.818506,3
1637071601.9564455,4
1637071632.0377276,5
1637071661.896619,4
1637071692.0244086,5
1637071722.0377347,5
1637071752.1152928,5
1637071782.1915226,5
1637071812.146977,5
1637071842.2216911,5
1637071872.3048718,5
1637071902.2744558,4
1637071932.3323858,5
1637071962.3022828,5
1637071992.392666,5
1637072022.366394,4
1637072052.4278164,4
1637072082.4904046,4
1637072112.3322945,4
1637072142.410245,4
1637072172.4958131,4
1637072202.4601705,4
1637072232.53727,3
1637072262.6805336,3
1637072292.642789,4
1637072322.7279212,4
1637072352.6947107,5
1637072382.645614,5
1637072412.7116814,5
1637072442.7896929,5
1637072472.7249794,6
1637072502.9111211,6
1637072532.864015,6
1637072562.834418,6
1637072592.9570413,7
1637072622.9098718,7
1637072653.1018343,7
1637072683.065127,7
1637072713.1488144,7
1637072742.9867988,6
1637072773.1905627,6
1637072803.129787,8
1637072833.2421927,7
1637072863.1775296,7
1637072893.1437173,7
1637072923.2989547,7
1637072953.3940275,7
1637072983.446089,7
1637073013.4117754,7
1637073043.486897,7
1637073073.4608443,5
1637073103.5699592,6
1637073133.5379388,6
1637073163.5985186,6
1637073193.6501467,6
1637073223.6487722,6
1637073253.631888,6
1637073283.5997107,6
1637073313.6662364,6
1637073343.7245288,5
1637073373.8010628,5
1637073403.7899036,5
1637073433.864764,5
1637073463.8256516,5
1637073493.7873583,5
1637073523.8790712,5
1637073553.8511474,5
1637073583.9251447,5
1637073614.0980172,5
1637073643.9619908,4
1637073674.1439292,4
1637073704.0978093,4
1637073734.070069,4
1637073764.1285594,4
1637073794.2703085,4
1637073824.2405005,4
1637073854.3155746,4
1637073884.1766696,4
1637073914.2530901,4
1637073944.3315077,4
1637073974.4119017,3
1637074004.4920356,3
1637074034.3397558,3
1637074064.526047,3
1637074094.48667,3
1637074124.557698,3
1637074154.506031,3
1637074184.5820978,3
1637074214.6607904,3
1637074244.7422292,3
1637074274.570171,3
1637074304.6491199,2
1637074334.834147,2
1637074364.80408,2
1637074394.8857658,2
1637074424.853767,2
1637074454.820086,2
1637074484.991035,2
1637074514.9411352,2
1637074544.9164839,2
1637074574.9909625,2
1637074604.944656,2
1637074635.1275802,2
1637074665.1055253,2
1637074695.0515358,2
1637074725.1338353,1
1637074755.0988295,1
1637074785.2856746,1
1637074815.2586753,1
1637074845.3309915,1
1637074875.2998939,1
1637074905.2687027,1
1637074935.347797,1
1637074965.4320498,1
1637074995.3952696,1
1637075025.4559817,1
1637075055.5385187,1
1637075085.3986168,1
1637075115.5706902,1
1637075145.5410228,1
1637075175.6134465,1
1637075205.7057502,1
1637075235.6810913,1
1637075265.754613,1
1637075295.7258127,1
1637075325.8054576,1
1637075355.7730856,1
1637075385.7405193,1
1637075415.9242663,1
1637075445.8966098,1
1637075475.8641412,1
1637075505.9433966,1
1637075535.9104836,1
1637075565.9103696,1
1637075596.0978851,1
1637075626.0694501,1
1637075656.0439641,1
1637075686.2226183,1
1637075716.1792917,1
1637075746.147631,1
1637075776.3357134,1
1637075806.288518,1
1637075836.257531,1
1637075866.3309584,1
1637075896.4096227,1
1637075926.4926841,1
1637075956.449511,1
1637075986.5042746,1
1637076016.5811086,1
1637076046.5489025,1
1637076076.6287928,2
1637076106.587619,2
1637076136.6589224,3
1637076166.7421448,2
1637076196.706644,2
1637076226.768529,2
1637076256.7383914,2
1637076286.7072299,2
1637076316.8637435,3
1637076346.9298403,3
1637076376.884364,3
1637076406.8456836,3
1637076437.037623,3
1637076467.0095918,3
1637076496.9724996,3
1637076527.0517747,3
1637076557.1175878,3
1637076587.1749935,3
1637076617.2577112,3
1637076647.1152196,3
1637076677.1936283,3
1637076707.270562,3
1637076737.2905145,4
1637076767.3355362,4
1637076797.4137104,4
1637076827.2710567,4
1637076857.4604344,4
1637076887.5381887,4
1637076917.4883354,4
1637076947.445003,4
1637076977.518532,4
1637077007.6645758,5
1637077037.6319525,5
1637077067.6971207,4
1637077097.6903536,5
1637077127.7572145,5
1637077157.709364,5
1637077187.8801653,5
1637077217.847125,5
1637077247.8003232,5
1637077277.8824008,5
1637077307.9610314,5
1637077337.9247594,5
1637077367.8932428,5
1637077397.9754915,5
1637077427.977172,6
1637077458.0559604,6
1637077488.2090697,6
1637077518.178705,6
1637077548.2585762,4
1637077578.2556372,6
1637077608.330829,6
1637077638.3205156,6
1637077668.3946433,7
1637077698.3613656,7
1637077728.4603465,7
1637077758.2980642,7
1637077788.3702214,8
1637077818.5500696,8
1637077848.4116027,8
1637077878.5817184,8
1637077908.6283238,8
1637077938.600438,8
1637077968.6765351,7
1637077998.752016,8
1637078028.595275,7
1637078058.6732168,7
1637078088.8334944,8
1637078118.8796427,8
1637078148.8626807,8
1637078178.9442613,8
1637078208.8973138,7
1637078238.8625827,7
1637078268.9393628,7
1637078299.0017347,7
1637078329.0691745,8
1637078359.1424024,8
1637078389.1141465,8
1637078419.1609778,8
1637078449.206381,8
1637078479.2842276,8
1637078509.2564623,8
1637078539.3333974,8
1637078569.1767373,8
1637078599.254823,8
1637078629.3344336,8
1637078659.3031154,8
1637078689.4411027,9
1637078719.5234222,9
1637078749.4958155,9
1637078779.5652542,9
1637078809.6433892,9
1637078839.596291,9
1637078869.5547838,9
1637078899.6273584,9
1637078929.7101548,9
1637078959.785163,9
1637078989.7605903,9
1637079019.7718825,8
1637079049.913414,9
1637079079.846441,9
1637079109.925462,8
1637079139.9422889,9
1637079170.0229895,9
1637079200.0026522,9
1637079230.0700154,9
1637079260.1462817,9
1637079290.1133025,9
1637079320.2293632,9
1637079350.3115516,9
1637079380.2703342,9
1637079410.1293008,9
1637079440.2978978,9
1637079470.3454082,9
1637079500.3034434,8
1637079530.267398,8
1637079560.3516438,8
1637079590.4120843,8
1637079620.4942436,8
1637079650.5672138,7
1637079680.5210445,7
1637079710.6171834,6
1637079805.798945,6
1637079835.8153021,9
1637079865.9408908,10
1637079895.9243073,11
1637079925.962132,10
1637079956.0359235,11
1637079985.9894948,11
1637080016.0031729,12
1637080046.1035175,11
1637080076.1443849,11
1637080106.2210586,12
1637080136.1152098,12
1637080166.0851066,12
1637080196.115622,13
1637080226.3712444,13
1637080256.3225389,12
1637080286.3966317,11
1637080316.3482213,12
1637080346.3037443,12
1637080376.5073292,13
1637080406.5354886,13
1637080436.5809758,14
1637080466.4703543,13
1637080496.6591702,13
1637080526.6426084,13
1637080556.5962696,13
1637080586.7283773,11
1637080616.601037,11
1637080646.6609957,11
1637080676.8458543,11
1637080706.800013,11
1637080736.8462334,11
1637080766.9119914,11
1637080796.7852943,11
1637080826.849333,11
1637080857.0213232,12
1637080887.0085454,11
1637080916.9960449,12
1637080947.0683122,12
1637080976.975563,11
1637081007.1756117,12
1637081037.0521758,12
1637081067.2536113,11
1637081097.1277747,12
1637081127.270476,12
1637081157.3611863,13
1637081187.315441,13
1637081217.414343,12
1637081247.4233532,13
1637081277.3329241,13
1637081307.4270973,13
1637081337.3773758,13
1637081367.5670977,13
1637081397.6429281,13
1637081427.5192263,13
1637081457.7083743,13
1637081487.5800233,13
1637081517.6173344,13
1637081547.7993057,11
1637081577.8641343,13
1637081607.771502,13
1637081637.725584,13
1637081667.8654432,14
1637081697.944531,13
1637081728.0045333,13
1637081758.0022674,12
1637081787.9392393,12
1637081818.0253708,13
1637081848.1261744,13
1637081878.0998013,13
1637081908.158643,13
1637081938.1282983,13
1637081968.2384367,13
1637081998.2276165,13
1637082028.1901603,12
1637082058.409512,12
1637082088.3647037,11
1637082118.442163,12
1637082148.418163,12
1637082178.3802056,12
1637082208.4399147,12
1637082238.408348,10
1637082268.460476,11
1637082298.5857363,11
1637082328.6586266,11
1637082358.6802516,11
1637082388.7668917,11
1637082418.7091253,11
1637082448.786047,11
1637082478.7863972,11
1637082508.7722933,12
1637082538.8452692,13
1637082568.9710824,14
1637082598.9868748,15
1637082628.9573264,15
1637082659.0561593,15
1637082689.004097,13
1637082719.127271,15
1637082749.0801456,15
1637082779.0511725,14
1637082809.1172988,14
1637082839.147621,14
1637082869.3050182,13
1637082899.1644354,12
1637082929.237878,13
1637082959.3633463,13
1637082989.4143271,12
1637083019.3949842,13
1637083049.3624036,13
1637083079.473772,14
1637083109.5660813,12
1637083139.5364878,11
1637083169.60106,10
1637083199.659227,9
1637083229.7201366,10
1637083259.5649385,10
1637083289.7688432,10
1637083319.7424316,11
1637083349.8203418,10
1637083379.7411652,9
1637083409.7681823,10
1637083439.8324625,10
1637083469.9564044,10
1637083500.0331314,11
1637083529.9123216,9
1637083560.0327187,10
1637083590.0171645,10
1637083620.128879,10
1637083650.206257,10
1637083680.1801248,10
1637083710.1479547,10
1637083740.2151158,10
1637083770.2563019,9
1637083800.3041317,9
1637083830.3519514,9
1637083860.4273536,9
1637083890.3961937,9
1637083920.4422312,9
1637083950.4752893,8
1637083980.5381258,9
1637084010.5518725,10
1637084040.614882,10
1637084070.6771705,10
1637084100.727186,9
1637084130.673764,10
1637084160.767096,9
1637084190.7357118,8
1637084220.7259033,9
1637084250.783308,10
1637084280.783887,10
1637084310.8815584,10
1637084340.9565506,10
1637084371.0209787,10
1637084400.9927547,10
1637084430.9394627,10
1637084461.0181587,10
1637084490.9712617,10
1637084521.15954,10
1637084551.2300775,10
1637084581.1604629,9
1637084611.1334114,7
1637084641.2983956,7
1637084671.3623734,7
1637084701.3343043,6
1637084731.411203,6
1637084761.378446,6
1637084791.3453703,6
1637084821.425315,5
1637084851.3811147,5
1637084881.5511978,5
1637084911.5207055,4
1637084941.6012056,4
1637084971.5698473,4
1637085001.5373313,4
1637085031.6155155,4
1637085061.693381,4
1637085091.7669666,4
1637085121.8474605,4
1637085151.8152566,3
1637085181.8963044,3
1637085211.9755764,3
1637085241.9418106,3
1637085272.0651963,3
1637085302.0372336,3
1637085332.1016483,3
1637085362.055472,3
1637085392.1153471,4
1637085422.0400248,4
1637085452.2265432,4
1637085482.0665314,4
1637085512.1917334,5
1637085542.2726605,4
1637085572.3475673,4
1637085602.2103078,4
1637085632.2830124,4
1637085662.362873,4
1637085692.3795044,4
1637085722.5180795,4
1637085752.495838,4
1637085782.5684693,4
1637085812.5507634,4
1637085842.6176105,4
1637085872.6596377,5
1637085902.6325126,4
1637085932.6944299,5
1637085962.7776828,5
1637085992.7379827,5
1637086022.8148093,5
1637086052.7841718,6
1637086082.756195,5
1637086112.9176462,6
1637086142.977445,6
1637086172.941602,5
1637086202.9781642,6
